trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
646,False,"{'a': 0.2, 'e': 0.03923829805195549}",20,8,22.98218951352114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.2, 'e': 0.03904210656169572}",20,6,24.574893935421205,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.2, 'e': 0.03884689602888724}",25,16,19.555131254909234,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.2, 'e': 0.0386526615487428}",25,17,13.210730617346087,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.2, 'e': 0.03845939824099909}",25,6,18.993164422337237,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
651,False,"{'a': 0.2, 'e': 0.03826710124979409}",30,8,40.89310257531598,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.2, 'e': 0.038075765743545126}",20,9,18.41136013954828,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.2, 'e': 0.0378853869148274}",35,25,20.516267673476786,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.2, 'e': 0.03769595998025326}",25,0,26.09984501402078,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
655,False,"{'a': 0.2, 'e': 0.03750748018035199}",30,4,43.46202930051081,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.2, 'e': 0.037319942779450235}",20,15,9.178843322991295,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.2, 'e': 0.037133343065552986}",20,0,29.11354813430249,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
658,False,"{'a': 0.2, 'e': 0.03694767635022522}",30,21,17.060692774850448,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.2, 'e': 0.036762937968474095}",25,0,43.87297805006192,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
660,False,"{'a': 0.2, 'e': 0.03657912327863173}",30,19,11.859281704428533,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.2, 'e': 0.036396227662238566}",30,22,17.52033463326678,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.2, 'e': 0.03621424652392737}",25,17,12.241794565679196,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.2, 'e': 0.036033175291307735}",25,17,2.8280189433003207,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
664,False,"{'a': 0.2, 'e': 0.03585300941485119}",20,6,25.19333648406947,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.2, 'e': 0.035673744367776934}",20,16,9.778612791829188,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.2, 'e': 0.03549537564593805}",30,12,29.65650139646846,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.2, 'e': 0.035317898767708356}",30,22,16.08793357892685,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.2, 'e': 0.03514130927386981}",20,16,6.9111498476312105,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.2, 'e': 0.03496560272750046}",25,10,26.32129160041993,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.2, 'e': 0.03479077471386296}",20,16,6.136275221153072,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.2, 'e': 0.03461682084029365}",30,18,8.525836007733364,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
672,False,"{'a': 0.2, 'e': 0.034443736736092176}",25,12,25.329622144811918,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.2, 'e': 0.034271518052411715}",25,17,12.45518714652302,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.2, 'e': 0.034100160462149656}",25,20,9.6683738918879,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.2, 'e': 0.03392965965983891}",25,11,25.28310485530453,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.2, 'e': 0.033760011361539714}",25,17,14.623209165111778,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.2, 'e': 0.03359121130473201}",30,10,33.189148548169506,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.2, 'e': 0.033423255248208356}",25,18,4.632412680684241,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.2, 'e': 0.03325613897196732}",25,7,30.73638853138129,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.2, 'e': 0.03308985827710748}",20,9,15.797535378807641,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.2, 'e': 0.032924408985721944}",25,14,25.8459282871477,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.2, 'e': 0.03275978694079333}",20,12,13.860184069946218,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.2, 'e': 0.032595988006089364}",20,3,15.869518976074502,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.2, 'e': 0.032433008066058915}",20,1,25.607902265911775,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.2, 'e': 0.03227084302572862}",25,13,20.790956351027177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.2, 'e': 0.032109488810599975}",20,5,20.159152039867934,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.2, 'e': 0.031948941366546975}",25,2,41.59699423207562,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.2, 'e': 0.03178919665971424}",30,12,33.02002926212351,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.2, 'e': 0.03163025067641567}",25,11,24.640575345478567,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.2, 'e': 0.03147209942303359}",30,16,27.098529208019624,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.2, 'e': 0.03131473892591842}",25,18,14.105851272829183,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.2, 'e': 0.031158165231288826}",25,6,28.729028537568063,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.2, 'e': 0.03100237440513238}",30,0,45.83728283905526,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.2, 'e': 0.030847362533106718}",20,14,8.33070271103706,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.2, 'e': 0.030693125720441184}",25,19,11.530011870410007,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.2, 'e': 0.030539660091838977}",20,0,24.87517648105378,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
697,False,"{'a': 0.2, 'e': 0.03038696179137978}",20,7,21.626722136023687,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.2, 'e': 0.030235026982422884}",25,14,10.340046651728368,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
699,False,"{'a': 0.2, 'e': 0.030083851847510768}",30,17,28.497387319114114,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.2, 'e': 0.029933432588273214}",25,10,20.941708016340975,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.2, 'e': 0.029783765425331846}",30,3,42.3316805606112,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.2, 'e': 0.029634846598205186}",20,9,17.414151284648515,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.2, 'e': 0.02948667236521416}",25,0,35.70250778366018,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
704,False,"{'a': 0.2, 'e': 0.029339239003388088}",20,7,23.894295310521745,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.2, 'e': 0.029192542808371146}",25,3,38.26618478392148,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.2, 'e': 0.02904658009432929}",25,13,20.83326915320818,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.2, 'e': 0.028901347193857643}",25,13,18.778160276257154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.2, 'e': 0.028756840457888354}",20,10,17.10467073567196,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.2, 'e': 0.02861305625559891}",30,3,37.89245206460801,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.2, 'e': 0.028469990974320916}",30,23,10.85057238161762,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.2, 'e': 0.02832764101944931}",25,16,8.802484776479137,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
712,False,"{'a': 0.2, 'e': 0.028186002814352063}",20,11,19.71522640164197,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.2, 'e': 0.0280450728002803}",20,0,30.696003263091967,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
714,False,"{'a': 0.2, 'e': 0.0279048474362789}",30,3,25.55710117366463,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 0}",1
715,False,"{'a': 0.2, 'e': 0.027765323199097504}",30,19,21.03329419337479,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.2, 'e': 0.027626496583102015}",20,3,26.211961918412026,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.2, 'e': 0.027488364100186506}",20,10,18.69437554026084,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.2, 'e': 0.027350922279685573}",25,10,23.446862469353768,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.2, 'e': 0.027214167668287145}",20,2,24.1712722171078,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.2, 'e': 0.02707809682994571}",25,5,27.237783227231727,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.2, 'e': 0.02694270634579598}",20,7,21.338567723295878,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.2, 'e': 0.026807992814067}",20,0,29.576663123294942,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
723,False,"{'a': 0.2, 'e': 0.026673952849996664}",20,5,22.9138892921802,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.2, 'e': 0.02654058308574668}",20,12,11.744339791349619,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.2, 'e': 0.026407880170317945}",25,11,27.060734677914414,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.2, 'e': 0.026275840769466357}",25,18,14.347828431276675,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.2, 'e': 0.026144461565619025}",20,10,16.977971747579737,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.2, 'e': 0.02601373925779093}",20,2,15.02800854594065,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
729,False,"{'a': 0.2, 'e': 0.025883670561501974}",20,2,23.711311778663447,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.2, 'e': 0.025754252208694463}",25,14,18.799108024286696,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.2, 'e': 0.02562548094765099}",30,14,24.307493175978344,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.2, 'e': 0.025497353542912736}",30,21,18.921020988367232,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.2, 'e': 0.02536986677519817}",20,13,9.91835170432101,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.2, 'e': 0.02524301744132218}",25,11,25.217999147987623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.2, 'e': 0.025116802354115567}",30,0,45.530295693823874,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
736,False,"{'a': 0.2, 'e': 0.024991218342344988}",20,11,14.557146396468708,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.2, 'e': 0.024866262250633264}",20,8,21.987711513825218,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.2, 'e': 0.024741930939380097}",25,0,28.29562033976393,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
739,False,"{'a': 0.2, 'e': 0.024618221284683196}",20,0,26.050265379018605,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
740,False,"{'a': 0.2, 'e': 0.02449513017825978}",20,0,26.651189332651853,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
741,False,"{'a': 0.2, 'e': 0.02437265452736848}",20,11,13.875542225901343,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.2, 'e': 0.024250791254731636}",25,15,16.482114169754176,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.2, 'e': 0.024129537298457977}",30,15,25.968184652034186,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.2, 'e': 0.024008889611965685}",30,16,25.498647083547677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.2, 'e': 0.023888845163905856}",25,0,39.19450708026821,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
746,False,"{'a': 0.2, 'e': 0.023769400938086327}",25,16,6.36959628416247,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
747,False,"{'a': 0.2, 'e': 0.023650553933395897}",25,20,7.624083285881463,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.2, 'e': 0.023532301163728918}",20,0,30.104409823515592,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
749,False,"{'a': 0.2, 'e': 0.023414639657910272}",20,16,8.629224316146662,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.2, 'e': 0.023297566459620722}",30,18,-20.129725153908577,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
751,False,"{'a': 0.2, 'e': 0.023181078627322618}",20,0,16.72583423150596,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
752,False,"{'a': 0.2, 'e': 0.023065173234186005}",20,0,28.66955779443667,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
753,False,"{'a': 0.2, 'e': 0.022949847368015076}",25,12,23.784891215401007,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.2, 'e': 0.022835098131175}",20,15,8.974735316766743,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.2, 'e': 0.022720922640519125}",20,15,8.973914967277054,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.2, 'e': 0.02260731802731653}",20,0,28.029271205800224,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
757,False,"{'a': 0.2, 'e': 0.022494281437179946}",25,0,43.09534650560845,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
758,False,"{'a': 0.2, 'e': 0.022381810029994047}",20,4,22.539385591056472,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.2, 'e': 0.022269900979844076}",25,16,13.98243607087733,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.2, 'e': 0.022158551474944856}",25,3,33.16020935460209,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.2, 'e': 0.022047758717570132}",20,11,14.805967076211546,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.2, 'e': 0.021937519923982282}",30,18,19.82045379869486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.2, 'e': 0.021827832324362372}",30,22,13.154887308110919,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.2, 'e': 0.02171869316274056}",25,15,20.22062647127701,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.2, 'e': 0.021610099696926857}",35,21,25.04046776872979,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.2, 'e': 0.021502049198442223}",25,15,19.669557192355512,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.2, 'e': 0.021394538952450012}",20,15,11.110975093659965,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.2, 'e': 0.02128756625768776}",25,18,15.003107522609955,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.2, 'e': 0.021181128426399323}",25,12,25.825139197022793,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.2, 'e': 0.021075222784267326}",20,0,17.853037387318132,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
771,False,"{'a': 0.2, 'e': 0.020969846670345987}",25,18,11.263964690221638,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.2, 'e': 0.020864997436994256}",25,11,21.959663681209268,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.2, 'e': 0.020760672449809284}",20,12,15.067551601375047,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.2, 'e': 0.020656869087560238}",30,20,19.96806354242846,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.2, 'e': 0.020553584742122436}",20,3,27.96352972570686,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.2, 'e': 0.020450816818411825}",25,10,28.369017527760796,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.2, 'e': 0.020348562734319765}",25,11,26.75942088229472,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.2, 'e': 0.020246819920648168}",30,7,39.35925459074068,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.2, 'e': 0.020145585821044927}",20,9,21.393801893293453,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.2, 'e': 0.020044857891939702}",25,7,30.54508994432524,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.2, 'e': 0.019944633602480003}",30,0,41.42111025922359,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
782,False,"{'a': 0.2, 'e': 0.019844910434467605}",30,19,18.903740332519455,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.2, 'e': 0.019745685882295267}",20,12,16.003491381412694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.2, 'e': 0.01964695745288379}",20,16,7.148811790437779,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.2, 'e': 0.01954872266561937}",20,12,15.407569996259959,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.2, 'e': 0.019450979052291272}",20,0,30.13573814705803,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
787,False,"{'a': 0.2, 'e': 0.019353724157029815}",30,0,47.48589324634428,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
788,False,"{'a': 0.2, 'e': 0.019256955536244666}",25,6,28.72840039744047,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.2, 'e': 0.019160670758563442}",25,11,20.943714001947026,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.2, 'e': 0.019064867404770626}",25,6,19.895443662818515,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.2, 'e': 0.018969543067746772}",20,2,28.776260415881865,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.2, 'e': 0.018874695352408037}",25,15,18.626990561107156,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.2, 'e': 0.018780321875645996}",25,13,23.224178524026932,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.2, 'e': 0.018686420266267767}",30,19,20.66469042102148,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.2, 'e': 0.018592988164936427}",20,7,20.254915724562355,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.2, 'e': 0.018500023224111744}",20,11,18.721044782838224,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.2, 'e': 0.018407523107991184}",20,0,31.56266089959842,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
798,False,"{'a': 0.2, 'e': 0.01831548549245123}",30,15,28.92997957009169,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.2, 'e': 0.018223908064988973}",20,15,5.201710579545994,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.2, 'e': 0.018132788524664028}",20,0,31.078928435355532,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
801,False,"{'a': 0.2, 'e': 0.018042124582040707}",20,8,16.564107481736084,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.2, 'e': 0.017951913959130504}",20,16,8.317178238928026,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.2, 'e': 0.01786215438933485}",30,11,28.949044732769043,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.2, 'e': 0.017772843617388175}",20,15,9.85735031541407,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.2, 'e': 0.017683979399301233}",35,20,26.649681322691215,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.2, 'e': 0.017595559502304726}",20,12,1.5156571006566375,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.2, 'e': 0.0175075817047932}",25,5,32.54021434509693,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.2, 'e': 0.017420043796269234}",25,19,10.397981618439012,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.2, 'e': 0.017332943577287888}",20,14,9.275410259463765,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.2, 'e': 0.01724627885940145}",35,26,5.282333723263347,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
811,False,"{'a': 0.2, 'e': 0.017160047465104442}",25,7,29.907328593821163,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.2, 'e': 0.01707424722777892}",20,0,31.793287642536278,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
813,False,"{'a': 0.2, 'e': 0.016988875991640028}",25,14,18.35878504387788,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.2, 'e': 0.016903931611681827}",35,15,32.816493342737544,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.2, 'e': 0.01681941195362342}",30,6,37.04797537040244,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.2, 'e': 0.016735314893855303}",20,3,28.909309071391167,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.2, 'e': 0.016651638319386028}",20,9,19.572299975020627,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.2, 'e': 0.0165683801277891}",35,21,21.80210455285974,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.2, 'e': 0.016485538227150154}",20,2,26.23535764787094,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.2, 'e': 0.0164031105360144}",20,16,8.44240285795361,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.2, 'e': 0.01632109498333433}",25,19,11.359065166341605,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.2, 'e': 0.016239489508417658}",20,16,6.018186467245451,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.2, 'e': 0.01615829206087557}",25,20,9.201595671888448,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.2, 'e': 0.01607750060057119}",30,13,28.55014334618767,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.2, 'e': 0.015997113097568336}",20,9,-21.31878671272917,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
826,False,"{'a': 0.2, 'e': 0.015917127532080494}",20,8,21.951740373304805,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.2, 'e': 0.01583754189442009}",25,15,22.456590754386482,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.2, 'e': 0.01575835418494799}",30,14,28.81512849180098,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.2, 'e': 0.01567956241402325}",20,14,12.783999214641115,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.2, 'e': 0.015601164601953134}",20,0,18.13670215115955,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
831,False,"{'a': 0.2, 'e': 0.015523158778943369}",20,0,26.73992087848071,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
